LATITUDE,LONGITUDE,ID,Mun,CodIBGE,Populacao,Delitos Relacionados à Armas e Munições,Delitos relacionados à Corrupção,Estelionato,Extorsão,Extorsão Mediante Sequestro,Furto,Furto de Veículos,Homicídio Doloso,Latrocínio,Posse de Entorpecentes,Roubo,Roubo de Veículos,Tráfico de Entorpecentes,
-28.051762,-51.19327,152, Esmeralda, 4307401, 3301, 4, 0, 0, 0, 0, 49, 0, , 0, 0, 7, 2, 0
-27.360276,-53.989081,153, Esperança do Sul, 4307450, 3460, 3, 0, 1, 0, 0, 13, 3, , 0, 0, 2, 2, 0
-28.728633,-52.84608,154, Espumoso, 4307500, 15916, 6, 7, 13, 1, 0, 130, 20, , 0, 9, 15, 4, 14
-27.913468,-52.263536,155, Estação, 4307559, 6148, 2, 0, 5, 0, 0, 55, 6, , 0, 2, 3, 0, 1
-29.65354,-51.184339,156, Estância Velha, 4307609, 47325, 10, 0, 41, 1, 0, 476, 77, , 0, 85, 231, 101, 12
-29.851963,-51.184065,157, Esteio, 4307708, 85226, 52, 1, 106, 4, 0, 1353, 206, , 2, 104, 879, 150, 74
-29.500207,-51.949508,158, Estrela, 4307807, 33415, 18, 2, 55, 2, 0, 517, 42, , 0, 67, 104, 9, 25
-29.171269,-53.16387,159, Estrela Velha, 4307815, 3544, 2, 0, 3, 0, 0, 16, 2, , 0, 0, 1, 0, 0
-28.531467,-54.15059,160, Eugênio de Castro, 4307831, 2865, 0, 0, 0, 0, 0, 38, 5, , 0, 1, 1, 0, 0
-28.879386,-51.701425,161, Fagundes Varela, 4307864, 2622, 1, 0, 2, 0, 0, 19, 4, , 0, 0, 0, 0, 0
-29.222689,-51.341853,162, Farroupilha, 4307906, 69535, 28, 1, 94, 3, 0, 1105, 268, , 2, 76, 319, 78, 35
-29.578836,-53.44839,163, Faxinal do Soturno, 4308003, 6621, 3, 0, 2, 0, 0, 74, 1, , 0, 2, 2, 0, 0
-27.42377,-52.678917,164, Faxinalzinho, 4308052, 2740, 5, 0, 0, 1, 0, 21, 0, , 0, 0, 1, 0, 0
-29.588511,-51.821714,165, Fazenda Vilanova, 4308078, 4322, 7, 0, 1, 0, 0, 89, 5, , 0, 11, 19, 4, 1
-29.452703,-51.303186,166, Feliz, 4308102, 13550, 5, 0, 9, 0, 0, 112, 9, , 0, 29, 9, 4, 5
-29.026147,-51.187457,167, Flores da Cunha, 4308201, 29650, 16, 0, 40, 1, 0, 353, 43, , 0, 13, 105, 28, 5
-27.861391,-52.083775,168, Floriano Peixoto, 4308250, 1749, 0, 0, 0, 0, 0, 9, 0, , 0, 0, 0, 0, 0
-28.981655,-52.344455,169, Fontoura Xavier, 4308300, 10514, 15, 0, 8, 1, 0, 135, 8, , 2, 1, 14, 2, 4
-30.003518,-53.495928,170, Formigueiro, 4308409, 6806, 12, 0, 6, 0, 0, 79, 2, , 0, 0, 0, 0, 4
-29.382756,-52.098068,171, Forquetinha, 4308433, 2505, 3, 0, 0, 0, 0, 18, 0, , 0, 1, 0, 1, 0
-28.798596,-53.224906,172, Fortaleza dos Valos, 4308458, 4615, 3, 0, 4, 0, 0, 51, 0, , 0, 0, 2, 0, 0
-27.358644,-53.395824,173, Frederico Westphalen, 4308508, 31199, 26, 0, 47, 1, 0, 360, 17, , 0, 88, 13, 5, 18
-29.258979,-51.535179,174, Garibaldi, 4308607, 33534, 6, 0, 34, 0, 0, 440, 55, , 1, 15, 74, 39, 3
-28.194414,-55.638284,175, Garruchos, 4308656, 2822, 6, 0, 1, 0, 0, 73, 2, , 0, 0, 2, 0, 1
-27.585587,-52.091529,176, Gaurama, 4308706, 5878, 0, 0, 2, 0, 0, 66, 4, , 0, 3, 2, 0, 2
-29.903173,-51.761178,177, General Câmara, 4308805, 8378, 5, 0, 12, 0, 0, 121, 1, , 0, 0, 12, 1, 3
-28.431641,-52.033695,178, Gentil, 4308854, 1956, 3, 0, 0, 0, 0, 16, 2, , 0, 0, 8, 5, 0
-27.891093,-52.229357,179, Getúlio Vargas, 4308904, 17076, 14, 0, 28, 1, 0, 156, 19, , 1, 19, 49, 5, 16
-28.029664,-54.35168,180, Giruá, 4309001, 16965, 10, 0, 15, 0, 0, 216, 14, , 0, 2, 6, 1, 4
-29.879798,-50.773363,181, Glorinha, 4309050, 7471, 5, 0, 16, 0, 0, 122, 7, , 0, 1, 21, 6, 1
-29.373351,-50.876164,182, Gramado, 4309100, 36456, 8, 2, 66, 1, 0, 563, 25, , 0, 54, 38, 6, 15
-27.442895,-52.914861,183, Gramado dos Loureiros, 4309126, 2370, 1, 0, 1, 0, 0, 14, 1, , 0, 1, 1, 1, 0
-29.270571,-52.579491,184, Gramado Xavier, 4309159, 3750, 0, 0, 3, 0, 0, 28, 0, , 0, 1, 0, 0, 0
-29.941319,-50.986891,185, Gravataí, 4309209, 274329, 164, 10, 353, 10, 0, 2986, 534, , 5, 142, 3098, 664, 184
-28.542083,-51.69483,186, Guabiju, 4309258, 1686, 1, 0, 0, 0, 0, 13, 0, , 0, 0, 0, 0, 0
-30.108592,-51.323314,187, Guaíba, 4309308, 100226, 107, 2, 68, 3, 0, 939, 75, , 0, 139, 863, 73, 85
-28.839917,-51.889542,188, Guaporé, 4309407, 25255, 16, 17, 58, 1, 0, 240, 14, , 0, 24, 34, 1, 8
