LATITUDE,LONGITUDE,LOG1,LOG2,TIPO_ACID,QUEDA_ARR,DATA_HORA,DIA_SEM,FERIDOS,FERIDOS_GR,MORTES,MORTE_POST,FATAIS,AUTO,TAXI,LOTACAO,ONIBUS_URB,ONIBUS_MET,ONIBUS_INT,CAMINHAO,MOTO,CARROCA,BICICLETA,OUTRO,TEMPO,NOITE_DIA,REGIAO,DIA,MES,ANO,FX_HORA,UPS,
-30.055354,-51.182708,R VALPARAISO,R DR SALVADOR FRANCA,COLISAO,0,2013-01-04T08:00:00,SEXTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,4,1,2013,8,1,
-30.072678,-51.223407,R CAIXA ECONOMICA,R BANCO INGLES,ABALROAMENTO,0,2013-01-04T08:00:00,SEXTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,SUL,4,1,2013,8,1,
-29.99747,-51.125139,AV ASSIS BRASIL,,ABALROAMENTO,0,2013-01-04T08:30:00,SEXTA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,BOM,DIA,NORTE,4,1,2013,8,1,
-30.000316,-51.191129,AV CEARA,,COLISAO,0,2013-01-04T08:33:00,SEXTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,4,1,2013,8,1,
-30.012664,-51.148618,TRAV PROF EMETERIO GARCIA FERNANDEZ,R MALI,ABALROAMENTO,0,2013-01-04T08:50:00,SEXTA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,BOM,DIA,NORTE,4,1,2013,8,1,
-30.034255,-51.219415,R ENG LUIZ ENGLERT,,COLISAO,0,2013-01-04T08:50:00,SEXTA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,CENTRO,4,1,2013,8,5,
-29.986366,-51.181086,AV DOS ESTADOS,AV SEVERO DULLIUS,COLISAO,0,2013-01-04T08:55:00,SEXTA-FEIRA,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,4,1,2013,8,1,
-30.007866,-51.205473,R SANTOS DUMONT,AV POLONIA,ABALROAMENTO,0,2013-01-04T09:20:00,SEXTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,4,1,2013,9,1,
-30.042433,-51.218716,AV VENANCIO AIRES,,ABALROAMENTO,0,2013-01-04T09:30:00,SEXTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,CENTRO,4,1,2013,9,1,
-30.051032,-51.171789,R PROF PEDRO SANTA HELENA,R PROF CRISTIANO FISCHER,COLISAO,0,2013-01-04T10:00:00,SEXTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,4,1,2013,10,1,
-30.041888,-51.215691,AV JOAO PESSOA,,COLISAO,0,2013-01-04T11:00:00,SEXTA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,BOM,DIA,CENTRO,4,1,2013,11,5,
-30.097913,-51.231532,AV DA CAVALHADA,,ABALROAMENTO,0,2013-01-04T11:15:00,SEXTA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,SUL,4,1,2013,11,5,
-30.043027,-51.214038,AV JERONIMO DE ORNELAS,,CHOQUE,0,2013-01-04T12:00:00,SEXTA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,CENTRO,4,1,2013,12,1,
-30.172306,-51.178834,AV JUCA BATISTA,,COLISAO,0,2013-01-04T12:10:00,SEXTA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,SUL,4,1,2013,12,5,
-29.996704,-51.131119,AV ASSIS BRASIL,,COLISAO,0,2013-01-04T12:29:00,SEXTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,4,1,2013,12,1,
-30.001861,-51.197991,AV PERNAMBUCO,,ABALROAMENTO,0,2013-01-04T12:30:00,SEXTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,4,1,2013,12,1,
-30.019851,-51.178825,AV PLINIO BRASIL MILANO,,COLISAO,0,2013-01-04T12:55:00,SEXTA-FEIRA,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,BOM,DIA,NORTE,4,1,2013,12,1,
-30.016438,-51.200324,R DR TIMOTEO,,COLISAO,0,2013-01-04T13:50:00,SEXTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,4,1,2013,13,1,
-30.025781,-51.183365,R ANITA GARIBALDI,,ABALROAMENTO,0,2013-01-04T14:00:00,SEXTA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,BOM,DIA,LESTE,4,1,2013,14,1,
-30.0671,-51.130895,AV MARTINS BASTOS,R VIDAL BARBOSA,ABALROAMENTO,0,2013-01-04T14:25:00,SEXTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,4,1,2013,14,1,
-30.088549,-51.217512,R ERECHIM,AV NONOAI,ABALROAMENTO,0,2013-01-04T14:30:00,SEXTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,SUL,4,1,2013,14,1,
-30.061605,-51.172608,AV BENTO GONCALVES,R MARISTA,COLISAO,0,2013-01-04T15:10:00,SEXTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,4,1,2013,15,1,
-29.998717,-51.135157,AV SERTORIO,,ABALROAMENTO,0,2013-01-04T15:14:00,SEXTA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,BOM,DIA,NORTE,4,1,2013,15,1,
-30.028585,-51.222271,R PINTO BANDEIRA,,CHOQUE,0,2013-01-04T15:30:00,SEXTA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,CENTRO,4,1,2013,15,1,
-30.010362,-51.151223,AV ASSIS BRASIL,,CHOQUE,0,2013-01-04T15:45:00,SEXTA-FEIRA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,BOM,DIA,NORTE,4,1,2013,15,1,
-30.047531,-51.174691,R ENG ANTONIO CARLOS TIBIRICA,,ABALROAMENTO,0,2013-01-04T16:10:00,SEXTA-FEIRA,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,4,1,2013,16,1,
-30.180988,-51.17566,AV JUCA BATISTA,,ATROPELAMENTO,0,2013-01-04T16:30:00,SEXTA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,BOM,DIA,SUL,4,1,2013,16,5,
-30.003949,-51.192446,AV CEARA,,ABALROAMENTO,0,2013-01-04T16:30:00,SEXTA-FEIRA,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,BOM,DIA,NORTE,4,1,2013,16,5,
-30.006952,-51.192055,R CAIRU,,CHOQUE,0,2013-01-04T16:50:00,SEXTA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,BOM,DIA,NORTE,4,1,2013,16,1,
-30.044781,-51.202145,AV PRINCESA ISABEL,,ABALROAMENTO,0,2013-01-04T17:00:00,SEXTA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,LESTE,4,1,2013,17,5,
-30.05528,-51.227581,AV PRAIA DE BELAS,,ABALROAMENTO,0,2013-01-04T17:00:00,SEXTA-FEIRA,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,BOM,DIA,SUL,4,1,2013,17,1,
-30.084925,-51.230929,R CRUZEIRO DO SUL,,ATROPELAMENTO,0,2013-01-04T17:10:00,SEXTA-FEIRA,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,BOM,DIA,SUL,4,1,2013,17,5,
-30.004035,-51.136611,AV ASSIS BRASIL,,COLISAO,0,2013-01-04T17:15:00,SEXTA-FEIRA,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,4,1,2013,17,1,
-29.981562,-51.115161,AV ASSIS BRASIL,,COLISAO,0,2013-01-04T17:30:00,SEXTA-FEIRA,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,4,1,2013,17,1,
-29.998676,-51.190527,AV CEARA,,ABALROAMENTO,0,2013-01-04T17:40:00,SEXTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,4,1,2013,17,1,
-29.979707,-51.192689,R GRACIANO CAMOZZATO,R BATTISTINO ANELE,CHOQUE,0,2013-01-04T17:40:00,SEXTA-FEIRA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,BOM,DIA,NORTE,4,1,2013,17,1,
-30.076484,-51.200465,AV PROF OSCAR PEREIRA,,QUEDA,0,2013-01-04T17:40:00,SEXTA-FEIRA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,BOM,DIA,SUL,4,1,2013,17,5,
-30.023429,-51.216308,R VOLUNTARIOS DA PATRIA,R ERNESTO ALVES,COLISAO,0,2013-01-04T17:40:00,SEXTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,CENTRO,4,1,2013,17,1,
-30.012458,-51.212536,AV PRESIDENTE CASTELO BRANCO,,COLISAO,0,2013-01-04T17:50:00,SEXTA-FEIRA,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,BOM,DIA,CENTRO,4,1,2013,17,1,
-30.037817,-51.187605,AV IJUI,,ABALROAMENTO,0,2013-01-04T18:00:00,SEXTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,LESTE,4,1,2013,18,1,
-30.112781,-51.226485,AV DA CAVALHADA,,COLISAO,0,2013-01-04T18:25:00,SEXTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,SUL,4,1,2013,18,1,
-30.051177,-51.187331,R ITABORAI,,ABALROAMENTO,0,2013-01-04T19:10:00,SEXTA-FEIRA,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,SUL,4,1,2013,19,5,
-30.109892,-51.226982,AV DA CAVALHADA,,COLISAO,0,2013-01-04T19:58:00,SEXTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,SUL,4,1,2013,19,1,
-30.114307,-51.179175,R MAJOR TITO,,ABALROAMENTO,0,2013-01-04T20:00:00,SEXTA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,NOITE,SUL,4,1,2013,20,5,
-30.060139,-51.169536,AV DOS BURGUESES,R PROF CRISTIANO FISCHER,ABALROAMENTO,0,2013-01-04T22:20:00,SEXTA-FEIRA,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,BOM,NOITE,LESTE,4,1,2013,22,1,
-30.046562,-51.205133,AV PRINCESA ISABEL,R SAO LUIZ,ATROPELAMENTO,0,2013-01-04T23:45:00,SEXTA-FEIRA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,BOM,NOITE,LESTE,4,1,2013,23,5,
-30.021159,-51.171213,R ANITA GARIBALDI,R LIBERO BADARO,ABALROAMENTO,0,2013-01-05T00:15:00,SABADO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,NORTE,5,1,2013,0,1,
-30.075927,-51.243441,AV EDVALDO PEREIRA PAIVA,AV PADRE CACIQUE,ABALROAMENTO,0,2013-01-05T02:30:00,SABADO,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,NOITE,SUL,5,1,2013,2,5,
-30.034943,-51.228936,R CEL FERNANDO MACHADO,,CAPOTAGEM,0,2013-01-05T05:15:00,SABADO,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,CENTRO,5,1,2013,5,1,
-30.074526,-51.221792,R CRUZEIRO DO SUL,,ABALROAMENTO,0,2013-01-05T05:50:00,SABADO,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,SUL,5,1,2013,5,5,
-29.980701,-51.114645,AV ASSIS BRASIL,AV BERNARDINO SILVEIRA DE AMORIM,ABALROAMENTO,0,2013-01-05T06:40:00,SABADO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,5,1,2013,6,1,
-30.022372,-51.109899,R SARGENTO SILVIO DELMAR HOLLENBACH,,ABALROAMENTO,0,2013-01-05T07:00:00,SABADO,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,BOM,DIA,NORTE,5,1,2013,7,5,
-30.055338,-51.188541,AV IPIRANGA,,ATROPELAMENTO,0,2013-01-05T07:40:00,SABADO,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,BOM,DIA,LESTE,5,1,2013,7,5,
-30.028618,-51.219223,TUN NS DA CONCEICAO-GALERIA INFERIOR,,QUEDA,0,2013-01-05T08:00:00,SABADO,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,BOM,DIA,CENTRO,5,1,2013,8,5,
-29.998243,-51.13633,AV SERTORIO,,COLISAO,0,2013-01-05T09:10:00,SABADO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,5,1,2013,9,1,
-30.018449,-51.156986,R MARCOS MOREIRA,,ABALROAMENTO,0,2013-01-05T09:20:00,SABADO,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,BOM,DIA,NORTE,5,1,2013,9,5,
-29.998243,-51.13633,AV SERTORIO,,COLISAO,0,2013-01-05T09:30:00,SABADO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,5,1,2013,9,1,
-30.03154,-51.223518,AV MAUA,R CHAVES BARCELOS,ABALROAMENTO,0,2013-01-05T11:05:00,SABADO,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,BOM,DIA,CENTRO,5,1,2013,11,1,
-30.033012,-51.220934,R SARMENTO LEITE,,CHOQUE,0,2013-01-05T12:10:00,SABADO,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,BOM,DIA,CENTRO,5,1,2013,12,1,
-30.016659,-51.152444,AV DO FORTE,,COLISAO,0,2013-01-05T12:12:00,SABADO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,5,1,2013,12,1,
-30.059636,-51.191812,R BARAO DO AMAZONAS,,ABALROAMENTO,0,2013-01-05T12:43:00,SABADO,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,5,1,2013,12,1,
-30.027058,-51.224637,R VOLUNTARIOS DA PATRIA,,ATROPELAMENTO,0,2013-01-05T12:45:00,SABADO,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,BOM,DIA,CENTRO,5,1,2013,12,5,
-29.984542,-51.131138,AV FARIA LOBATO,R VIDAL BARBOSA,ABALROAMENTO,0,2013-01-05T13:00:00,SABADO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,5,1,2013,13,1,
-30.053417,-51.188454,R VALPARAISO,R BARAO DO AMAZONAS,COLISAO,0,2013-01-05T13:00:00,SABADO,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,NUBLADO,DIA,LESTE,5,1,2013,13,1,
-30.055846,-51.188647,AV IPIRANGA,R GUILHERME ALVES,ABALROAMENTO,0,2013-01-05T13:30:00,SABADO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,LESTE,5,1,2013,13,1,
-30.015773,-51.109601,AV BALTAZAR DE OLIVEIRA GARCIA,,ABALROAMENTO,0,2013-01-05T14:25:00,SABADO,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,NORTE,5,1,2013,14,5,
-30.055267,-51.1827,R DR SALVADOR FRANCA,,ABALROAMENTO,0,2013-01-05T16:07:00,SABADO,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,NUBLADO,DIA,LESTE,5,1,2013,16,1,
-30.04701,-51.126275,AV PROTASIO ALVES,,ABALROAMENTO,0,2013-01-05T16:30:00,SABADO,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,LESTE,5,1,2013,16,5,
-30.013556,-51.154731,R VISCONDE DE MACAE,R DOM DIOGO DE SOUZA,COLISAO,0,2013-01-05T17:00:00,SABADO,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,CHUVOSO,DIA,NORTE,5,1,2013,17,1,
-30.113196,-51.219488,ESTR JOAO SALOMONI,,COLISAO,0,2013-01-05T17:00:00,SABADO,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,SUL,5,1,2013,17,5,
-30.002683,-51.168621,AV SERTORIO,AV CARNEIRO DA FONTOURA,COLISAO,0,2013-01-05T17:03:00,SABADO,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,CHUVOSO,DIA,NORTE,5,1,2013,17,1,
-30.012605,-51.150082,TRAV PROF EMETERIO GARCIA FERNANDEZ,R ALBERTO SILVA,ABALROAMENTO,0,2013-01-05T17:48:00,SABADO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,NORTE,5,1,2013,17,1,
-30.01753,-51.155074,AV ASSIS BRASIL,,COLISAO,0,2013-01-05T18:00:00,SABADO,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,NUBLADO,NOITE,NORTE,5,1,2013,18,1,
-30.048014,-51.221494,AV IPIRANGA,AV GETULIO VARGAS,ABALROAMENTO,0,2013-01-05T18:10:00,SABADO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,CHUVOSO,NOITE,CENTRO,5,1,2013,18,1,
-30.061546,-51189,AV BENTO GONCALVES,,ABALROAMENTO,0,2013-01-05T19:00:00,SABADO,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,CHUVOSO,NOITE,LESTE,5,1,2013,19,1,
-30.043952,-51.228915,AV BORGES DE MEDEIROS,,COLISAO,0,2013-01-05T19:00:00,SABADO,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,BOM,NOITE,CENTRO,5,1,2013,19,5,
-30.101478,-51.223815,AV VICENTE MONTEGGIA,,COLISAO,0,2013-01-05T19:30:00,SABADO,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,CHUVOSO,NOITE,SUL,5,1,2013,19,5,
-30.022705,-51.201513,R TOBIAS DA SILVA,,ABALROAMENTO,0,2013-01-05T20:30:00,SABADO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,LESTE,5,1,2013,20,1,
-30.092989,-51.23249,R DR CAMPOS VELHO,,ABALROAMENTO,0,2013-01-05T20:30:00,SABADO,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,NUBLADO,NOITE,SUL,5,1,2013,20,1,
-30.038462,-51.174402,AV PROTASIO ALVES,AV SENADOR TARSO DUTRA,ABALROAMENTO,0,2013-01-05T20:35:00,SABADO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,CHUVOSO,NOITE,LESTE,5,1,2013,20,1,
-30.109274,-51.228737,R LIBERAL,R CONEGO VIEIRA DA SOLEDADE,ABALROAMENTO,0,2013-01-05T23:20:00,SABADO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,SUL,5,1,2013,23,1,
-30.015856,-51.103351,AV BALTAZAR DE OLIVEIRA GARCIA,,ABALROAMENTO,0,2013-01-05T23:50:00,SABADO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,NORTE,5,1,2013,23,1,
-30.029422,-51.201339,R DONA LAURA,,ABALROAMENTO,0,2013-01-06T00:40:00,DOMINGO,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,BOM,NOITE,LESTE,6,1,2013,0,1,
-30.029203,-51.217188,R DR BARROS CASSAL,,ABALROAMENTO,0,2013-01-06T04:00:00,DOMINGO,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,BOM,NOITE,CENTRO,6,1,2013,4,1,
-30.042434,-51.205044,R SAO MANOEL,,COLISAO,0,2013-01-06T04:45:00,DOMINGO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,LESTE,6,1,2013,4,1,
-30.002714,-51.186715,AV SERTORIO,,CHOQUE,0,2013-01-06T06:25:00,DOMINGO,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,6,1,2013,6,13,
-30.004872,-51.199154,AV PERNAMBUCO,,ABALROAMENTO,0,2013-01-06T09:10:00,DOMINGO,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,6,1,2013,9,5,
-30.022381,-51.195327,R VINTE QUATRO DE OUTUBRO,AV CEL LUCAS DE OLIVEIRA,ABALROAMENTO,0,2013-01-06T09:37:00,DOMINGO,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,6,1,2013,9,1,
-30.00888,-51.163173,AV SERTORIO,,COLISAO,0,2013-01-06T09:40:00,DOMINGO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,6,1,2013,9,1,
-30.023448,-51.10768,AV MARTIM FELIX BERTA,,COLISAO,0,2013-01-06T09:53:00,DOMINGO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,6,1,2013,9,1,
-30.008619,-51.179465,AV ASSIS BRASIL,,ABALROAMENTO,0,2013-01-06T10:10:00,DOMINGO,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,6,1,2013,10,1,
-30.05443,-51.178179,AV SENADOR TARSO DUTRA,R DR JOSE CARVALHO BERNARDES,ABALROAMENTO,0,2013-01-06T10:50:00,DOMINGO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,6,1,2013,10,1,
-30.090682,-51.248856,AV DIARIO DE NOTICIAS,,COLISAO,0,2013-01-06T12:40:00,DOMINGO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,SUL,6,1,2013,12,1,
-30.096688,-51.243186,R CEL CLAUDINO,,ABALROAMENTO,0,2013-01-06T13:50:00,DOMINGO,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,SUL,6,1,2013,13,5,
-29.988191,-51.110035,AV BERNARDINO SILVEIRA DE AMORIM,,ABALROAMENTO,0,2013-01-06T15:33:00,DOMINGO,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,BOM,DIA,NORTE,6,1,2013,15,1,
-30.095852,-51.226551,AV DA CAVALHADA,,ABALROAMENTO,0,2013-01-06T16:20:00,DOMINGO,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,SUL,6,1,2013,16,1,
-30.025617,-51.224247,AV JULIO DE CASTILHOS,,ATROPELAMENTO,0,2013-01-06T16:45:00,DOMINGO,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,BOM,DIA,CENTRO,6,1,2013,16,5,
-30.057746,-51.177096,AV IPIRANGA,,EVENTUAL,0,2013-01-06T17:25:00,DOMINGO,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,BOM,DIA,LESTE,6,1,2013,17,1,
-30.10179,-51.128275,ESTR JOAO DE OLIVEIRA REMIAO,,COLISAO,0,2013-01-06T19:15:00,DOMINGO,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,BOM,NOITE,LESTE,6,1,2013,19,5,
-30.072101,-51.193027,AV CEL APARICIO BORGES,,COLISAO,0,2013-01-06T19:20:00,DOMINGO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,LESTE,6,1,2013,19,1,
-30.099217,-51.125917,ESTR JOAO DE OLIVEIRA REMIAO,,COLISAO,0,2013-01-06T21:00:00,DOMINGO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,LESTE,6,1,2013,21,1,
-30.078744,-51.126186,R DOLORES DURAN,,ABALROAMENTO,0,2013-01-06T21:00:00,DOMINGO,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,BOM,NOITE,LESTE,6,1,2013,21,1,
-30.069968,-51.238698,AV PADRE CACIQUE,,COLISAO,0,2013-01-06T21:27:00,DOMINGO,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,BOM,NOITE,SUL,6,1,2013,21,1,
-30.040072,-51.176835,AV PROTASIO ALVES,,ATROPELAMENTO,0,2013-01-06T22:15:00,DOMINGO,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,BOM,NOITE,LESTE,6,1,2013,22,5,
-30.150784,-51.218121,AV DA SERRARIA,,ABALROAMENTO,0,2013-01-06T23:00:00,DOMINGO,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,NOITE,SUL,6,1,2013,23,5,
-30.085347,-51.240595,AV ICARAI,,CHOQUE,0,2013-01-07T00:40:00,SEGUNDA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,SUL,7,1,2013,0,1,
-30.2229,-51.16298,ESTR COSTA GAMA,R VISCONDE DE SOUZA SOARES,ABALROAMENTO,0,2013-01-07T01:20:00,SEGUNDA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,NOITE,LESTE,7,1,2013,1,5,
-30.017851,-51.197695,AV CRISTOVAO COLOMBO,AV BENJAMIN CONSTANT,ABALROAMENTO,0,2013-01-07T03:00:00,SEGUNDA-FEIRA,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,NORTE,7,1,2013,3,5,
-30.055211,-51.189995,AV IPIRANGA,,COLISAO,0,2013-01-07T05:15:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,NUBLADO,NOITE,LESTE,7,1,2013,5,1,
-30.023191,-51.221178,AV MAUA,,ABALROAMENTO,0,2013-01-07T07:20:00,SEGUNDA-FEIRA,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,CENTRO,7,1,2013,7,5,
-30.028618,-51.219223,TUN NS DA CONCEICAO-GALERIA INFERIOR,,ABALROAMENTO,0,2013-01-07T07:45:00,SEGUNDA-FEIRA,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,BOM,DIA,CENTRO,7,1,2013,7,1,
-30.015126,-51.117809,AV BALTAZAR DE OLIVEIRA GARCIA,,ATROPELAMENTO,0,2013-01-07T08:00:00,SEGUNDA-FEIRA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,BOM,DIA,NORTE,7,1,2013,8,5,
-30.137514,-51.169516,ESTR COSTA GAMA,,CHOQUE,0,2013-01-07T08:00:00,SEGUNDA-FEIRA,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,BOM,DIA,SUL,7,1,2013,8,5,
-30.155227,-51.17847,AV EDGAR PIRES DE CASTRO,,COLISAO,0,2013-01-07T08:30:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,SUL,7,1,2013,8,1,
